Index,MWh,Hora,Month,Year,Day
2025-05-16 11:00:00,1953.91,11:00,May,2025,Friday
2025-05-16 12:00:00,2019.17,12:00,May,2025,Friday
2025-05-16 13:00:00,1990.49,13:00,May,2025,Friday
2025-05-16 14:00:00,1972.39,14:00,May,2025,Friday
2025-05-16 15:00:00,2027.84,15:00,May,2025,Friday
2025-05-16 16:00:00,2021.9,16:00,May,2025,Friday
2025-05-16 17:00:00,1962.9,17:00,May,2025,Friday
2025-05-16 18:00:00,1888.05,18:00,May,2025,Friday
2025-05-16 19:00:00,2071.17,19:00,May,2025,Friday
2025-05-16 20:00:00,2068.97,20:00,May,2025,Friday
2025-05-16 21:00:00,1959.67,21:00,May,2025,Friday
2025-05-16 22:00:00,1763.0,22:00,May,2025,Friday
2025-05-16 23:00:00,1617.8,23:00,May,2025,Friday
2025-05-17 00:00:00,1510.28,00:00,May,2025,Saturday
2025-05-17 01:00:00,1457.99,01:00,May,2025,Saturday
2025-05-17 02:00:00,1413.08,02:00,May,2025,Saturday
2025-05-17 03:00:00,1391.37,03:00,May,2025,Saturday
2025-05-17 04:00:00,1320.17,04:00,May,2025,Saturday
2025-05-17 05:00:00,1414.12,05:00,May,2025,Saturday
2025-05-17 06:00:00,1405.69,06:00,May,2025,Saturday
2025-05-17 07:00:00,1546.95,07:00,May,2025,Saturday
2025-05-17 08:00:00,1692.73,08:00,May,2025,Saturday
2025-05-17 09:00:00,1770.58,09:00,May,2025,Saturday
2025-05-17 10:00:00,1786.58,10:00,May,2025,Saturday
2025-05-17 11:00:00,1819.05,11:00,May,2025,Saturday
2025-05-17 12:00:00,1816.54,12:00,May,2025,Saturday
2025-05-17 13:00:00,1792.81,13:00,May,2025,Saturday
2025-05-17 14:00:00,1834.12,14:00,May,2025,Saturday
2025-05-17 15:00:00,1724.39,15:00,May,2025,Saturday
2025-05-17 16:00:00,1803.13,16:00,May,2025,Saturday
2025-05-17 17:00:00,1807.27,17:00,May,2025,Saturday
2025-05-17 18:00:00,1754.01,18:00,May,2025,Saturday
2025-05-17 19:00:00,1983.8,19:00,May,2025,Saturday
2025-05-17 20:00:00,1999.99,20:00,May,2025,Saturday
2025-05-17 21:00:00,1883.07,21:00,May,2025,Saturday
2025-05-17 22:00:00,1683.53,22:00,May,2025,Saturday
2025-05-17 23:00:00,1560.57,23:00,May,2025,Saturday
2025-05-18 00:00:00,1358.74,00:00,May,2025,Sunday
2025-05-18 01:00:00,1339.77,01:00,May,2025,Sunday
2025-05-18 02:00:00,1323.19,02:00,May,2025,Sunday
2025-05-18 03:00:00,1247.24,03:00,May,2025,Sunday
2025-05-18 04:00:00,1278.31,04:00,May,2025,Sunday
2025-05-18 05:00:00,1261.71,05:00,May,2025,Sunday
2025-05-18 06:00:00,1224.2,06:00,May,2025,Sunday
2025-05-18 07:00:00,1289.24,07:00,May,2025,Sunday
2025-05-18 08:00:00,1405.69,08:00,May,2025,Sunday
2025-05-18 09:00:00,1513.34,09:00,May,2025,Sunday
2025-05-18 10:00:00,1534.63,10:00,May,2025,Sunday
2025-05-18 11:00:00,1610.6,11:00,May,2025,Sunday
2025-05-18 12:00:00,1613.57,12:00,May,2025,Sunday
2025-05-18 13:00:00,1618.77,13:00,May,2025,Sunday
2025-05-18 14:00:00,1632.42,14:00,May,2025,Sunday
2025-05-18 15:00:00,1624.3,15:00,May,2025,Sunday
2025-05-18 16:00:00,1631.21,16:00,May,2025,Sunday
2025-05-18 17:00:00,1617.27,17:00,May,2025,Sunday
2025-05-18 18:00:00,1640.23,18:00,May,2025,Sunday
2025-05-18 19:00:00,1874.24,19:00,May,2025,Sunday
2025-05-18 20:00:00,1902.93,20:00,May,2025,Sunday
2025-05-18 21:00:00,1831.93,21:00,May,2025,Sunday
2025-05-18 22:00:00,1640.24,22:00,May,2025,Sunday
2025-05-18 23:00:00,1540.49,23:00,May,2025,Sunday
2025-05-19 00:00:00,1536.14,00:00,May,2025,Monday
2025-05-19 01:00:00,1291.05,01:00,May,2025,Monday
2025-05-19 02:00:00,1218.96,02:00,May,2025,Monday
2025-05-19 03:00:00,1254.89,03:00,May,2025,Monday
2025-05-19 04:00:00,1275.65,04:00,May,2025,Monday
2025-05-19 05:00:00,1351.41,05:00,May,2025,Monday
2025-05-19 06:00:00,1436.76,06:00,May,2025,Monday
2025-05-19 07:00:00,1649.96,07:00,May,2025,Monday
2025-05-19 08:00:00,1749.06,08:00,May,2025,Monday
2025-05-19 09:00:00,1865.09,09:00,May,2025,Monday
2025-05-19 10:00:00,1922.09,10:00,May,2025,Monday
2025-05-19 11:00:00,1984.78,11:00,May,2025,Monday
2025-05-19 12:00:00,1972.7,12:00,May,2025,Monday
2025-05-19 13:00:00,1999.42,13:00,May,2025,Monday
2025-05-19 14:00:00,2038.11,14:00,May,2025,Monday
2025-05-19 15:00:00,2052.44,15:00,May,2025,Monday
2025-05-19 16:00:00,2044.02,16:00,May,2025,Monday
2025-05-19 17:00:00,2032.93,17:00,May,2025,Monday
2025-05-19 18:00:00,1925.06,18:00,May,2025,Monday
2025-05-19 19:00:00,2120.19,19:00,May,2025,Monday
2025-05-19 20:00:00,2120.05,20:00,May,2025,Monday
2025-05-19 21:00:00,1994.35,21:00,May,2025,Monday
2025-05-19 22:00:00,1828.05,22:00,May,2025,Monday
2025-05-19 23:00:00,1691.06,23:00,May,2025,Monday
2025-05-20 00:00:00,1525.35,00:00,May,2025,Tuesday
2025-05-20 01:00:00,1436.69,01:00,May,2025,Tuesday
2025-05-20 02:00:00,1389.62,02:00,May,2025,Tuesday
2025-05-20 03:00:00,1400.44,03:00,May,2025,Tuesday
2025-05-20 04:00:00,1359.92,04:00,May,2025,Tuesday
2025-05-20 05:00:00,1437.79,05:00,May,2025,Tuesday
2025-05-20 06:00:00,1558.14,06:00,May,2025,Tuesday
2025-05-20 07:00:00,1682.63,07:00,May,2025,Tuesday
2025-05-20 08:00:00,1826.84,08:00,May,2025,Tuesday
2025-05-20 09:00:00,1859.84,09:00,May,2025,Tuesday
2025-05-20 10:00:00,1968.74,10:00,May,2025,Tuesday
2025-05-20 11:00:00,1981.43,11:00,May,2025,Tuesday
2025-05-20 12:00:00,2044.02,12:00,May,2025,Tuesday
2025-05-20 13:00:00,2004.86,13:00,May,2025,Tuesday
2025-05-20 14:00:00,1973.55,14:00,May,2025,Tuesday
2025-05-20 15:00:00,2075.6,15:00,May,2025,Tuesday
2025-05-20 16:00:00,2097.11,16:00,May,2025,Tuesday
2025-05-20 17:00:00,2046.55,17:00,May,2025,Tuesday
2025-05-20 18:00:00,1965.29,18:00,May,2025,Tuesday
2025-05-20 19:00:00,2101.21,19:00,May,2025,Tuesday
2025-05-20 20:00:00,2109.64,20:00,May,2025,Tuesday
2025-05-20 21:00:00,2015.16,21:00,May,2025,Tuesday
2025-05-20 22:00:00,1837.96,22:00,May,2025,Tuesday
2025-05-20 23:00:00,1660.24,23:00,May,2025,Tuesday
2025-05-21 00:00:00,1569.87,00:00,May,2025,Wednesday
2025-05-21 01:00:00,1427.06,01:00,May,2025,Wednesday
2025-05-21 02:00:00,1423.09,02:00,May,2025,Wednesday
2025-05-21 03:00:00,1440.81,03:00,May,2025,Wednesday
2025-05-21 04:00:00,1378.32,04:00,May,2025,Wednesday
2025-05-21 05:00:00,1488.71,05:00,May,2025,Wednesday
2025-05-21 06:00:00,1616.14,06:00,May,2025,Wednesday
2025-05-21 07:00:00,1691.93,07:00,May,2025,Wednesday
2025-05-21 08:00:00,1861.39,08:00,May,2025,Wednesday
2025-05-21 09:00:00,1891.24,09:00,May,2025,Wednesday
2025-05-21 10:00:00,1971.55,10:00,May,2025,Wednesday
2025-05-21 11:00:00,2022.39,11:00,May,2025,Wednesday
2025-05-21 12:00:00,2059.65,12:00,May,2025,Wednesday
2025-05-21 13:00:00,2033.65,13:00,May,2025,Wednesday
2025-05-21 14:00:00,2018.27,14:00,May,2025,Wednesday
2025-05-21 15:00:00,2075.09,15:00,May,2025,Wednesday
2025-05-21 16:00:00,2072.27,16:00,May,2025,Wednesday
2025-05-21 17:00:00,1990.91,17:00,May,2025,Wednesday
2025-05-21 18:00:00,1947.26,18:00,May,2025,Wednesday
2025-05-21 19:00:00,2116.15,19:00,May,2025,Wednesday
2025-05-21 20:00:00,2084.93,20:00,May,2025,Wednesday
2025-05-21 21:00:00,2018.61,21:00,May,2025,Wednesday
2025-05-21 22:00:00,1854.99,22:00,May,2025,Wednesday
2025-05-21 23:00:00,1726.68,23:00,May,2025,Wednesday
2025-05-22 00:00:00,1515.4,00:00,May,2025,Thursday
2025-05-22 01:00:00,1488.48,01:00,May,2025,Thursday
2025-05-22 02:00:00,1430.28,02:00,May,2025,Thursday
2025-05-22 03:00:00,1408.16,03:00,May,2025,Thursday
2025-05-22 04:00:00,1384.18,04:00,May,2025,Thursday
2025-05-22 05:00:00,1489.46,05:00,May,2025,Thursday
2025-05-22 06:00:00,1584.04,06:00,May,2025,Thursday
2025-05-22 07:00:00,1666.31,07:00,May,2025,Thursday
2025-05-22 08:00:00,1825.44,08:00,May,2025,Thursday
2025-05-22 09:00:00,1918.04,09:00,May,2025,Thursday
2025-05-22 10:00:00,1993.23,10:00,May,2025,Thursday
2025-05-22 11:00:00,2041.6,11:00,May,2025,Thursday
2025-05-22 12:00:00,2002.73,12:00,May,2025,Thursday
2025-05-22 13:00:00,2022.63,13:00,May,2025,Thursday
2025-05-22 14:00:00,2050.41,14:00,May,2025,Thursday
2025-05-22 15:00:00,2114.67,15:00,May,2025,Thursday
2025-05-22 16:00:00,2083.73,16:00,May,2025,Thursday
2025-05-22 17:00:00,2075.59,17:00,May,2025,Thursday
2025-05-22 18:00:00,1958.11,18:00,May,2025,Thursday
2025-05-22 19:00:00,2190.28,19:00,May,2025,Thursday
2025-05-22 20:00:00,2151.28,20:00,May,2025,Thursday
2025-05-22 21:00:00,2041.17,21:00,May,2025,Thursday
2025-05-22 22:00:00,1842.65,22:00,May,2025,Thursday
2025-05-22 23:00:00,1692.35,23:00,May,2025,Thursday
2025-05-23 00:00:00,1491.45,00:00,May,2025,Friday
2025-05-23 01:00:00,1457.92,01:00,May,2025,Friday
2025-05-23 02:00:00,1454.05,02:00,May,2025,Friday
2025-05-23 03:00:00,1395.3,03:00,May,2025,Friday
2025-05-23 04:00:00,1393.03,04:00,May,2025,Friday
2025-05-23 05:00:00,1484.92,05:00,May,2025,Friday
2025-05-23 06:00:00,1564.49,06:00,May,2025,Friday
2025-05-23 07:00:00,1726.16,07:00,May,2025,Friday
2025-05-23 08:00:00,1820.46,08:00,May,2025,Friday
2025-05-23 09:00:00,1895.04,09:00,May,2025,Friday
2025-05-23 10:00:00,1983.23,10:00,May,2025,Friday
2025-05-23 11:00:00,2044.74,11:00,May,2025,Friday
2025-05-23 12:00:00,2019.1,12:00,May,2025,Friday
2025-05-23 13:00:00,2028.52,13:00,May,2025,Friday
2025-05-23 14:00:00,2026.44,14:00,May,2025,Friday
2025-05-23 15:00:00,2056.62,15:00,May,2025,Friday
2025-05-23 16:00:00,1987.85,16:00,May,2025,Friday
2025-05-23 17:00:00,1922.03,17:00,May,2025,Friday
2025-05-23 18:00:00,1800.41,18:00,May,2025,Friday
2025-05-23 19:00:00,2055.95,19:00,May,2025,Friday
2025-05-23 20:00:00,2010.09,20:00,May,2025,Friday
2025-05-23 21:00:00,1888.54,21:00,May,2025,Friday
2025-05-23 22:00:00,1738.5,22:00,May,2025,Friday
2025-05-23 23:00:00,1648.13,23:00,May,2025,Friday
2025-05-24 00:00:00,1427.21,00:00,May,2025,Saturday
2025-05-24 01:00:00,1419.04,01:00,May,2025,Saturday
2025-05-24 02:00:00,1376.06,02:00,May,2025,Saturday
2025-05-24 03:00:00,1344.75,03:00,May,2025,Saturday
2025-05-24 04:00:00,1307.82,04:00,May,2025,Saturday
2025-05-24 05:00:00,1341.26,05:00,May,2025,Saturday
2025-05-24 06:00:00,1391.98,06:00,May,2025,Saturday
2025-05-24 07:00:00,1547.68,07:00,May,2025,Saturday
2025-05-24 08:00:00,1717.33,08:00,May,2025,Saturday
2025-05-24 09:00:00,1761.35,09:00,May,2025,Saturday
2025-05-24 10:00:00,1811.07,10:00,May,2025,Saturday
2025-05-24 11:00:00,1885.31,11:00,May,2025,Saturday
2025-05-24 12:00:00,1871.1,12:00,May,2025,Saturday
2025-05-24 13:00:00,1817.55,13:00,May,2025,Saturday
2025-05-24 14:00:00,1783.33,14:00,May,2025,Saturday
2025-05-24 15:00:00,1848.62,15:00,May,2025,Saturday
2025-05-24 16:00:00,1801.96,16:00,May,2025,Saturday
2025-05-24 17:00:00,1764.48,17:00,May,2025,Saturday
2025-05-24 18:00:00,1770.39,18:00,May,2025,Saturday
2025-05-24 19:00:00,1969.88,19:00,May,2025,Saturday
2025-05-24 20:00:00,1959.82,20:00,May,2025,Saturday
2025-05-24 21:00:00,1885.92,21:00,May,2025,Saturday
2025-05-24 22:00:00,1698.53,22:00,May,2025,Saturday
2025-05-24 23:00:00,1598.84,23:00,May,2025,Saturday
2025-05-25 00:00:00,1356.54,00:00,May,2025,Sunday
2025-05-25 01:00:00,1397.54,01:00,May,2025,Sunday
2025-05-25 02:00:00,1336.29,02:00,May,2025,Sunday
2025-05-25 03:00:00,1329.26,03:00,May,2025,Sunday
2025-05-25 04:00:00,1297.87,04:00,May,2025,Sunday
2025-05-25 05:00:00,1298.2,05:00,May,2025,Sunday
2025-05-25 06:00:00,1272.83,06:00,May,2025,Sunday
2025-05-25 07:00:00,1367.64,07:00,May,2025,Sunday
2025-05-25 08:00:00,1460.57,08:00,May,2025,Sunday
2025-05-25 09:00:00,1567.06,09:00,May,2025,Sunday
2025-05-25 10:00:00,1553.94,10:00,May,2025,Sunday
2025-05-25 11:00:00,1655.96,11:00,May,2025,Sunday
2025-05-25 12:00:00,1607.89,12:00,May,2025,Sunday
2025-05-25 13:00:00,1606.38,13:00,May,2025,Sunday
2025-05-25 14:00:00,1633.97,14:00,May,2025,Sunday
2025-05-25 15:00:00,1648.56,15:00,May,2025,Sunday
2025-05-25 16:00:00,1675.72,16:00,May,2025,Sunday
2025-05-25 17:00:00,1609.32,17:00,May,2025,Sunday
2025-05-25 18:00:00,1629.23,18:00,May,2025,Sunday
2025-05-25 19:00:00,1864.51,19:00,May,2025,Sunday
2025-05-25 20:00:00,1857.5,20:00,May,2025,Sunday
2025-05-25 21:00:00,1769.92,21:00,May,2025,Sunday
2025-05-25 22:00:00,1621.26,22:00,May,2025,Sunday
2025-05-25 23:00:00,1498.67,23:00,May,2025,Sunday
2025-05-26 00:00:00,1481.97,00:00,May,2025,Monday
2025-05-26 01:00:00,1309.84,01:00,May,2025,Monday
2025-05-26 02:00:00,1271.54,02:00,May,2025,Monday
2025-05-26 03:00:00,1213.71,03:00,May,2025,Monday
2025-05-26 04:00:00,1269.57,04:00,May,2025,Monday
2025-05-26 05:00:00,1345.25,05:00,May,2025,Monday
2025-05-26 06:00:00,1443.14,06:00,May,2025,Monday
2025-05-26 07:00:00,1654.65,07:00,May,2025,Monday
2025-05-26 08:00:00,1742.02,08:00,May,2025,Monday
2025-05-26 09:00:00,1862.88,09:00,May,2025,Monday
2025-05-26 10:00:00,1927.43,10:00,May,2025,Monday
2025-05-26 11:00:00,2012.68,11:00,May,2025,Monday
2025-05-26 12:00:00,1962.9,12:00,May,2025,Monday
2025-05-26 13:00:00,1991.99,13:00,May,2025,Monday
2025-05-26 14:00:00,2008.31,14:00,May,2025,Monday
2025-05-26 15:00:00,2047.68,15:00,May,2025,Monday
2025-05-26 16:00:00,2033.35,16:00,May,2025,Monday
2025-05-26 17:00:00,2020.04,17:00,May,2025,Monday
2025-05-26 18:00:00,1861.32,18:00,May,2025,Monday
2025-05-26 19:00:00,2122.54,19:00,May,2025,Monday
2025-05-26 20:00:00,2101.99,20:00,May,2025,Monday
2025-05-26 21:00:00,1996.11,21:00,May,2025,Monday
2025-05-26 22:00:00,1788.26,22:00,May,2025,Monday
2025-05-26 23:00:00,1614.0,23:00,May,2025,Monday
2025-05-27 00:00:00,1507.42,00:00,May,2025,Tuesday
2025-05-27 01:00:00,1442.58,01:00,May,2025,Tuesday
2025-05-27 02:00:00,1396.3,02:00,May,2025,Tuesday
2025-05-27 03:00:00,1354.14,03:00,May,2025,Tuesday
2025-05-27 04:00:00,1342.3,04:00,May,2025,Tuesday
2025-05-27 05:00:00,1454.76,05:00,May,2025,Tuesday
2025-05-27 06:00:00,1518.11,06:00,May,2025,Tuesday
2025-05-27 07:00:00,1698.86,07:00,May,2025,Tuesday
2025-05-27 08:00:00,1811.2,08:00,May,2025,Tuesday
2025-05-27 09:00:00,1923.79,09:00,May,2025,Tuesday
2025-05-27 10:00:00,1904.63,10:00,May,2025,Tuesday
2025-05-27 11:00:00,1976.07,11:00,May,2025,Tuesday
2025-05-27 12:00:00,1987.08,12:00,May,2025,Tuesday
2025-05-27 13:00:00,2016.86,13:00,May,2025,Tuesday
2025-05-27 14:00:00,2026.28,14:00,May,2025,Tuesday
2025-05-27 15:00:00,2032.85,15:00,May,2025,Tuesday
2025-05-27 16:00:00,2059.83,16:00,May,2025,Tuesday
2025-05-27 17:00:00,2001.6,17:00,May,2025,Tuesday
2025-05-27 18:00:00,1927.05,18:00,May,2025,Tuesday
2025-05-27 19:00:00,2142.62,19:00,May,2025,Tuesday
2025-05-27 20:00:00,2127.77,20:00,May,2025,Tuesday
2025-05-27 21:00:00,2001.24,21:00,May,2025,Tuesday
2025-05-27 22:00:00,1832.24,22:00,May,2025,Tuesday
2025-05-27 23:00:00,1629.17,23:00,May,2025,Tuesday
2025-05-28 00:00:00,1484.42,00:00,May,2025,Wednesday
2025-05-28 01:00:00,1457.62,01:00,May,2025,Wednesday
2025-05-28 02:00:00,1384.54,02:00,May,2025,Wednesday
2025-05-28 03:00:00,1357.15,03:00,May,2025,Wednesday
2025-05-28 04:00:00,1422.44,04:00,May,2025,Wednesday
2025-05-28 05:00:00,1453.64,05:00,May,2025,Wednesday
2025-05-28 06:00:00,1612.39,06:00,May,2025,Wednesday
2025-05-28 07:00:00,1712.79,07:00,May,2025,Wednesday
2025-05-28 08:00:00,1808.63,08:00,May,2025,Wednesday
2025-05-28 09:00:00,1936.77,09:00,May,2025,Wednesday
2025-05-28 10:00:00,2002.74,10:00,May,2025,Wednesday
2025-05-28 11:00:00,2021.9,11:00,May,2025,Wednesday
2025-05-28 12:00:00,2048.97,12:00,May,2025,Wednesday
2025-05-28 13:00:00,2005.79,13:00,May,2025,Wednesday
2025-05-28 14:00:00,1977.52,14:00,May,2025,Wednesday
2025-05-28 15:00:00,2089.89,15:00,May,2025,Wednesday
2025-05-28 16:00:00,2027.98,16:00,May,2025,Wednesday
2025-05-28 17:00:00,1948.91,17:00,May,2025,Wednesday
2025-05-28 18:00:00,1886.16,18:00,May,2025,Wednesday
2025-05-28 19:00:00,2069.19,19:00,May,2025,Wednesday
2025-05-28 20:00:00,2091.43,20:00,May,2025,Wednesday
2025-05-28 21:00:00,1945.08,21:00,May,2025,Wednesday
2025-05-28 22:00:00,1816.14,22:00,May,2025,Wednesday
2025-05-28 23:00:00,1598.96,23:00,May,2025,Wednesday
2025-05-29 00:00:00,1527.98,00:00,May,2025,Thursday
2025-05-29 01:00:00,1428.96,01:00,May,2025,Thursday
2025-05-29 02:00:00,1387.07,02:00,May,2025,Thursday
2025-05-29 03:00:00,1356.72,03:00,May,2025,Thursday
2025-05-29 04:00:00,1388.28,04:00,May,2025,Thursday
2025-05-29 05:00:00,1444.96,05:00,May,2025,Thursday
2025-05-29 06:00:00,1561.41,06:00,May,2025,Thursday
2025-05-29 07:00:00,1650.49,07:00,May,2025,Thursday
2025-05-29 08:00:00,1851.17,08:00,May,2025,Thursday
2025-05-29 09:00:00,1938.35,09:00,May,2025,Thursday
2025-05-29 10:00:00,1928.25,10:00,May,2025,Thursday
2025-05-29 11:00:00,2015.22,11:00,May,2025,Thursday
2025-05-29 12:00:00,2059.26,12:00,May,2025,Thursday
2025-05-29 13:00:00,2023.98,13:00,May,2025,Thursday
2025-05-29 14:00:00,1954.73,14:00,May,2025,Thursday
2025-05-29 15:00:00,1976.72,15:00,May,2025,Thursday
2025-05-29 16:00:00,1961.13,16:00,May,2025,Thursday
2025-05-29 17:00:00,1893.94,17:00,May,2025,Thursday
2025-05-29 18:00:00,1847.32,18:00,May,2025,Thursday
2025-05-29 19:00:00,2055.73,19:00,May,2025,Thursday
2025-05-29 20:00:00,2059.49,20:00,May,2025,Thursday
2025-05-29 21:00:00,1932.36,21:00,May,2025,Thursday
2025-05-29 22:00:00,1774.98,22:00,May,2025,Thursday
2025-05-29 23:00:00,1630.7,23:00,May,2025,Thursday
2025-05-30 00:00:00,1530.67,00:00,May,2025,Friday
2025-05-30 01:00:00,1474.14,01:00,May,2025,Friday
2025-05-30 02:00:00,1390.3,02:00,May,2025,Friday
2025-05-30 03:00:00,1324.2,03:00,May,2025,Friday
2025-05-30 04:00:00,1375.26,04:00,May,2025,Friday
2025-05-30 05:00:00,1443.98,05:00,May,2025,Friday
2025-05-30 06:00:00,1529.3,06:00,May,2025,Friday
2025-05-30 07:00:00,1606.32,07:00,May,2025,Friday
2025-05-30 08:00:00,1801.85,08:00,May,2025,Friday
2025-05-30 09:00:00,1858.61,09:00,May,2025,Friday
2025-05-30 10:00:00,1958.13,10:00,May,2025,Friday
2025-05-30 11:00:00,1950.61,11:00,May,2025,Friday
2025-05-30 12:00:00,2010.01,12:00,May,2025,Friday
2025-05-30 13:00:00,1947.81,13:00,May,2025,Friday
2025-05-30 14:00:00,1949.17,14:00,May,2025,Friday
2025-05-30 15:00:00,2024.49,15:00,May,2025,Friday
2025-05-30 16:00:00,2043.08,16:00,May,2025,Friday
2025-05-30 17:00:00,1987.5,17:00,May,2025,Friday
2025-05-30 18:00:00,1893.42,18:00,May,2025,Friday
2025-05-30 19:00:00,2081.24,19:00,May,2025,Friday
2025-05-30 20:00:00,2044.75,20:00,May,2025,Friday
2025-05-30 21:00:00,1965.93,21:00,May,2025,Friday
2025-05-30 22:00:00,1808.44,22:00,May,2025,Friday
2025-05-30 23:00:00,1645.98,23:00,May,2025,Friday
2025-05-31 00:00:00,1479.53,00:00,May,2025,Saturday
2025-05-31 01:00:00,1408.01,01:00,May,2025,Saturday
2025-05-31 02:00:00,1394.74,02:00,May,2025,Saturday
2025-05-31 03:00:00,1341.57,03:00,May,2025,Saturday
2025-05-31 04:00:00,1375.93,04:00,May,2025,Saturday
2025-05-31 05:00:00,1358.73,05:00,May,2025,Saturday
2025-05-31 06:00:00,1359.0,06:00,May,2025,Saturday
2025-05-31 07:00:00,1536.3,07:00,May,2025,Saturday
2025-05-31 08:00:00,1685.92,08:00,May,2025,Saturday
2025-05-31 09:00:00,1726.89,09:00,May,2025,Saturday
2025-05-31 10:00:00,1791.65,10:00,May,2025,Saturday
2025-05-31 11:00:00,1866.33,11:00,May,2025,Saturday
2025-05-31 12:00:00,1824.34,12:00,May,2025,Saturday
2025-05-31 13:00:00,1867.9,13:00,May,2025,Saturday
2025-05-31 14:00:00,1849.39,14:00,May,2025,Saturday
2025-05-31 15:00:00,1808.1,15:00,May,2025,Saturday
2025-05-31 16:00:00,1814.58,16:00,May,2025,Saturday
2025-05-31 17:00:00,1819.67,17:00,May,2025,Saturday
2025-05-31 18:00:00,1749.19,18:00,May,2025,Saturday
2025-05-31 19:00:00,1986.21,19:00,May,2025,Saturday
2025-05-31 20:00:00,1991.68,20:00,May,2025,Saturday
2025-05-31 21:00:00,1899.77,21:00,May,2025,Saturday
2025-05-31 22:00:00,1773.01,22:00,May,2025,Saturday
2025-05-31 23:00:00,1593.15,23:00,May,2025,Saturday
